time,Nose_x,Nose_y,Nose_z,LEar_x,LEar_y,LEar_z,REar_x,REar_y,REar_z,C1_x,C1_y,C1_z,L1_x,L1_y,L1_z,Pelvis_x,Pelvis_y,Pelvis_z,CA4_x,CA4_y,CA4_z,LScapula_x,LScapula_y,LScapula_z,LHumerus_x,LHumerus_y,LHumerus_z,LUlna_x,LUlna_y,LUlna_z,LWrist_x,LWrist_y,LWrist_z,RScapula_x,RScapula_y,RScapula_z,RHumerus_x,RHumerus_y,RHumerus_z,RUlna_x,RUlna_y,RUlna_z,RWrist_x,RWrist_y,RWrist_z,LFemur_x,LFemur_y,LFemur_z,LLeg_x,LLeg_y,LLeg_z,LPedal_Wrist_x,LPedal_Wrist_y,LPedal_Wrist_z,LPedal_x,LPedal_y,LPedal_z,RFemur_x,RFemur_y,RFemur_z,RLeg_x,RLeg_y,RLeg_z,RPedal_Wrist_x,RPedal_Wrist_y,RPedal_Wrist_z,RPedal_x,RPedal_y,RPedal_z
8.479999999999908056e+00,1.415896502842168003e-01,1.344546238066553906e-02,5.055571870798873657e-02,1.537268787071235376e-01,1.370745641449451317e-02,3.929210271060925436e-02,1.479413643864698757e-01,2.170360357230668308e-02,3.768292444946975267e-02,1.554376290675657246e-01,2.053973791631569928e-02,3.519250384210283883e-02,1.701108082471345651e-01,3.291788314888371286e-02,4.306626934620393088e-02,1.867954558771582896e-01,3.961826992368731870e-02,2.411801787518899620e-02,1.940055512150775374e-01,4.168216455479431537e-02,1.434820013900320670e-02,1.591623939799360066e-01,1.314876428164636450e-02,2.853406111117393756e-02,1.619365957074046514e-01,1.267344671211147189e-02,2.058379425663471596e-02,1.625178845460699129e-01,1.089098565211144357e-02,1.161040326298928144e-02,1.611408245260101124e-01,1.111123810167301273e-02,7.487592865634855842e-03,1.496126285186354932e-01,2.469823739914082245e-02,2.796679227081791050e-02,1.497570707898549236e-01,2.531179353357249778e-02,1.942054082342169197e-02,1.476603023130073356e-01,2.242646634556078045e-02,1.090160464692063388e-02,1.472576521347509770e-01,2.063527772240366168e-02,7.252349648302251241e-03,1.889643530773953140e-01,3.569185274530393970e-02,2.426469739953125010e-02,1.816885937347809676e-01,2.427163316038706900e-02,2.464140766039588093e-02,1.834943985481397311e-01,2.746125499123078587e-02,6.374281954575195669e-03,1.771621416234587798e-01,2.128857392303124332e-02,4.700803340991821511e-03,1.847660522780342207e-01,4.361774993111318388e-02,2.385069647359149350e-02,1.712381596273167828e-01,4.322424058486511872e-02,2.326651257696257802e-02,1.805591336718758155e-01,4.417025523016686328e-02,7.162258506949570336e-03,1.719417016636010376e-01,4.410022159713058998e-02,4.567078190862655131e-03
8.499999999999907629e+00,1.413697782513355650e-01,1.390238837707244435e-02,5.049584187372209432e-02,1.535539466085854843e-01,1.388491990293803414e-02,3.927997203252828196e-02,1.479587639504254815e-01,2.201065131788419379e-02,3.764705440019575078e-02,1.554347948169231552e-01,2.067754707212932086e-02,3.518625765553692886e-02,1.701619175922364779e-01,3.297810941270697127e-02,4.307748503325062317e-02,1.868685123884513688e-01,3.955865854068774112e-02,2.411892382445124383e-02,1.940709810279996617e-01,4.158224004056042256e-02,1.433492703052320974e-02,1.591257944690961101e-01,1.326854188023489020e-02,2.853065017705581560e-02,1.619020691295957881e-01,1.273885586615776562e-02,2.058912236253973918e-02,1.624861577134009971e-01,1.091623978045459797e-02,1.162477093036719256e-02,1.611198019091561462e-01,1.112947982439299252e-02,7.498567605637996604e-03,1.496364818677370923e-01,2.486756096327958840e-02,2.795605492711281115e-02,1.497855658977964299e-01,2.541745100600473206e-02,1.940051113134516614e-02,1.476879849194446814e-01,2.247428123958338311e-02,1.090159995177001143e-02,1.472822918340890852e-01,2.065835196619961178e-02,7.265192440806061969e-03,1.890187189643103560e-01,3.562143376427938379e-02,2.427347082719466531e-02,1.816868765855514378e-01,2.423612946271564567e-02,2.461833789409042031e-02,1.835607967461537204e-01,2.744326688433386743e-02,6.361142249891798411e-03,1.772101090426695669e-01,2.129173861661026040e-02,4.679635287606861635e-03,1.848542220190514118e-01,4.356538757259075662e-02,2.385252452460011677e-02,1.713246054285065822e-01,4.321889048681124001e-02,2.327857793962874802e-02,1.805860633432021245e-01,4.415391498769175721e-02,7.139382591747355650e-03,1.719644461309006445e-01,4.409786250822003012e-02,4.557798821250643069e-03
8.519999999999907203e+00,1.410331175283739413e-01,1.429429829897721493e-02,5.030747464812650172e-02,1.533225079229118271e-01,1.408606995366819964e-02,3.920893759647640225e-02,1.479240457705688350e-01,2.234486273149822316e-02,3.758137861364880400e-02,1.553921774706101822e-01,2.086442104009236798e-02,3.518268765567397066e-02,1.702175446723549757e-01,3.307710564205574438e-02,4.309327340779328663e-02,1.869712846160689612e-01,3.954524403053956416e-02,2.414263232993920857e-02,1.941701730394195247e-01,4.155878086646611763e-02,1.435376769573702693e-02,1.590735238462545886e-01,1.343565738607681997e-02,2.853655989165201912e-02,1.618429174962907058e-01,1.282420696239691162e-02,2.060417565663143213e-02,1.624126409275587768e-01,1.092870355640680226e-02,1.165435063870850010e-02,1.610503370858636929e-01,1.112207210264326042e-02,7.526319102442545830e-03,1.496638709100687470e-01,2.509830669723251903e-02,2.794014110610057097e-02,1.498521738223305977e-01,2.557653122459381881e-02,1.937324974717171550e-02,1.477903120579366070e-01,2.257305701979871529e-02,1.088675253464308282e-02,1.473974189950941205e-01,2.073120552529186811e-02,7.262216644220627522e-03,1.891098730187738275e-01,3.559856846937944908e-02,2.429732347546406657e-02,1.817235407545491899e-01,2.424827292694691633e-02,2.463330975778853585e-02,1.835912473974871117e-01,2.742003147163012827e-02,6.369298160383247281e-03,1.771971715111099188e-01,2.130136478495795599e-02,4.732926706019071478e-03,1.849595911584433205e-01,4.355545450137538604e-02,2.388009041404528382e-02,1.714300151012650153e-01,4.319516408085448400e-02,2.331373140607545177e-02,1.806139146778538707e-01,4.418105108717026996e-02,7.133295213626603820e-03,1.719867735710978451e-01,4.408128229043579288e-02,4.571560935580068832e-03
8.539999999999906777e+00,1.407662579961427574e-01,1.455372289827497161e-02,5.013313532101214276e-02,1.531330708295282894e-01,1.424038455177614217e-02,3.912342327097994427e-02,1.478716178726166564e-01,2.259126235154126222e-02,3.751720013716696583e-02,1.553342038712157147e-01,2.101571740891768417e-02,3.516230693102598975e-02,1.702461051210652776e-01,3.314980214994093372e-02,4.309177634723160288e-02,1.870569113234135383e-01,3.951564973391989005e-02,2.416182630948394972e-02,1.942653648701109514e-01,4.151740516863419717e-02,1.437740902057146365e-02,1.590075538688656143e-01,1.357479226182200203e-02,2.851825384292912616e-02,1.617804858301855331e-01,1.289231283311089230e-02,2.059977486687799772e-02,1.623547075663042405e-01,1.093855055996887683e-02,1.166357204069394179e-02,1.610048489144313699e-01,1.111740155935833814e-02,7.531338545751140728e-03,1.496645145021038847e-01,2.529047910770801724e-02,2.791411759523459296e-02,1.498651169744109890e-01,2.569885150151855757e-02,1.933762970018385041e-02,1.478068405769697446e-01,2.262872822797560787e-02,1.087411861784499945e-02,1.474123415436244255e-01,2.075789930299188485e-02,7.264868929002302016e-03,1.891810356402213456e-01,3.555953652605083753e-02,2.431281430331280399e-02,1.817458194670708294e-01,2.424073549514915715e-02,2.463266377006154140e-02,1.835884999347402458e-01,2.739582820753292541e-02,6.363224296713383688e-03,1.771720161095997614e-01,2.129312509489095229e-02,4.755197542999268882e-03,1.850571777159482623e-01,4.353294805635656017e-02,2.389915492453986712e-02,1.715272381418472825e-01,4.320349385953514004e-02,2.332279127772135877e-02,1.806999362246322904e-01,4.417962235292448303e-02,7.135410913793847898e-03,1.720757161780821498e-01,4.406475291490838386e-02,4.564490144712789535e-03
8.559999999999906350e+00,1.404734000944272976e-01,1.486636971849924702e-02,4.995518908755870735e-02,1.529162602028171503e-01,1.443370528358910339e-02,3.903557216159449922e-02,1.477872481501242008e-01,2.286780385214225858e-02,3.743581696180291879e-02,1.552438655811691770e-01,2.119758260833149582e-02,3.512759628342684848e-02,1.702361577867817777e-01,3.325029386944418353e-02,4.308237693556758729e-02,1.871376170424103036e-01,3.945667498165772447e-02,2.419102129181478419e-02,1.943749214593384345e-01,4.140492495014487517e-02,1.441691892370352938e-02,1.589118601763277738e-01,1.373637954425680451e-02,2.849330444241069196e-02,1.617083944624292946e-01,1.299598646233155082e-02,2.059442800721084099e-02,1.623151142885232989e-01,1.100417481693190258e-02,1.167002214559611020e-02,1.609914872177718725e-01,1.117802723246351208e-02,7.529715619069208415e-03,1.496377135844719208e-01,2.550560860499676702e-02,2.786869549813333208e-02,1.498470025692339724e-01,2.582545742386642765e-02,1.928203044334911992e-02,1.477832159106148568e-01,2.266314428101853448e-02,1.085378336878687136e-02,1.473825134497844802e-01,2.075182641421941324e-02,7.266727758956063529e-03,1.892378153446084010e-01,3.548845057359061028e-02,2.435557628703457350e-02,1.817418849354359156e-01,2.420861764794869989e-02,2.463197540144623082e-02,1.836867672715882804e-01,2.739490350647058592e-02,6.378550650832825325e-03,1.772671902420343282e-01,2.130384411232771891e-02,4.739030532430161570e-03,1.851674649985285137e-01,4.348621153040013732e-02,2.391006304129091042e-02,1.716350474989280783e-01,4.325952923506665854e-02,2.334235558714729819e-02,1.807687502766542886e-01,4.409682037248892350e-02,7.125175896481285992e-03,1.721354145366347232e-01,4.405094385439703442e-02,4.582852285060367778e-03
8.579999999999905924e+00,1.402591203582139456e-01,1.524999173113117737e-02,4.986740139729285703e-02,1.527370100288332200e-01,1.465881032266248656e-02,3.899529148660239170e-02,1.477186041521652005e-01,2.315484205483126987e-02,3.737262477313198217e-02,1.551625510686549525e-01,2.139196409463918827e-02,3.509342026838162959e-02,1.702549117518453170e-01,3.332314170994846170e-02,4.306238149819470451e-02,1.872586214545254590e-01,3.934898916693988641e-02,2.421307574837951865e-02,1.945212341142671109e-01,4.125021870171006327e-02,1.444829743028929088e-02,1.587955152850902829e-01,1.389195910681450055e-02,2.846837655956150140e-02,1.615930872187917589e-01,1.307977013175081089e-02,2.058288835578193227e-02,1.622013207097826593e-01,1.103552276469853786e-02,1.167142682973250009e-02,1.608913730626959360e-01,1.120031396389101902e-02,7.526979753619813737e-03,1.496122904030723622e-01,2.573160936261632836e-02,2.783139411223234383e-02,1.498228462776935999e-01,2.596640726245848935e-02,1.923572052968368362e-02,1.477436085536673327e-01,2.272348583193736088e-02,1.084191688458198063e-02,1.473319019735376267e-01,2.077633216811295563e-02,7.275682481036528648e-03,1.893288696060981269e-01,3.536380558383481892e-02,2.437785841110526666e-02,1.817446066220707312e-01,2.414267477551769459e-02,2.463315896290294363e-02,1.837519526576593121e-01,2.742344737063575483e-02,6.403249663278629683e-03,1.772993879590854249e-01,2.137172365090091522e-02,4.747638346961713905e-03,1.853245151099847665e-01,4.339403572368877304e-02,2.392106410517565174e-02,1.717889771959973111e-01,4.328863693713512484e-02,2.339370798754599953e-02,1.808017131864321503e-01,4.400497324776091179e-02,7.103221430760798399e-03,1.721476611158392900e-01,4.404940509650513702e-02,4.632308933264295617e-03
8.599999999999905498e+00,1.401413024738758506e-01,1.581157658488239331e-02,4.994026642626944734e-02,1.526086028365341019e-01,1.497243561283623584e-02,3.907231978965521046e-02,1.476841201946138549e-01,2.350672440363051063e-02,3.736486977728310788e-02,1.551067049755941729e-01,2.163971931229419568e-02,3.510217235248756090e-02,1.702712739855958557e-01,3.344941459654528909e-02,4.308098117912181890e-02,1.873878824846801905e-01,3.927679369235341500e-02,2.427723136577426485e-02,1.946957124871360745e-01,4.111961633667087640e-02,1.453482860930076052e-02,1.586932248186888050e-01,1.407826126694498511e-02,2.850083025198594383e-02,1.615321860826722522e-01,1.320529400961272318e-02,2.064355950509555795e-02,1.622047733461995100e-01,1.113503319884468629e-02,1.174515033634093361e-02,1.609394347099761258e-01,1.130316389000501215e-02,7.587744282300246113e-03,1.495955816809566297e-01,2.598213288291843781e-02,2.783343685834771195e-02,1.498105767138258049e-01,2.614344526748848402e-02,1.923176513839666008e-02,1.477243563658531544e-01,2.283668571789213356e-02,1.086463857836778360e-02,1.473059578894866384e-01,2.086167824391708600e-02,7.314800419220199995e-03,1.894198048898181608e-01,3.527018458330008488e-02,2.445108843034921042e-02,1.817154812420927468e-01,2.413055122065767971e-02,2.467904824479719150e-02,1.838126147384722409e-01,2.738341961571015906e-02,6.454247057875252963e-03,1.773089674816436256e-01,2.139153593369721301e-02,4.780956198528801306e-03,1.854912458735876735e-01,4.333880669688380122e-02,2.397550502923131294e-02,1.719558620150365424e-01,4.334608799809937241e-02,2.343390482213612847e-02,1.809751799930514327e-01,4.398114321418717526e-02,7.143689719689625545e-03,1.723256632310753711e-01,4.408933455804361912e-02,4.658905137998586160e-03
8.619999999999905071e+00,1.400175319472847235e-01,1.651100208141369902e-02,5.009369952913977908e-02,1.524219123210247828e-01,1.534948662276415347e-02,3.918351028316930523e-02,1.476163918450812129e-01,2.393355240196597816e-02,3.738885498099479843e-02,1.549996652463297153e-01,2.192927096134774170e-02,3.511802176610135523e-02,1.702648861515757561e-01,3.359701864758717765e-02,4.306207282776783329e-02,1.874981412703953243e-01,3.915705901664887773e-02,2.428529037465001345e-02,1.948578833704246727e-01,4.091463238582054851e-02,1.456607832427904946e-02,1.585055727609739062e-01,1.428309540334067075e-02,2.855123128134915214e-02,1.613394067117763231e-01,1.332926769621998846e-02,2.070537148827179819e-02,1.620177989578849564e-01,1.121268525709125455e-02,1.182058129155843379e-02,1.607715845946820765e-01,1.137706540048111052e-02,7.657927854307704577e-03,1.495185361606377883e-01,2.626836341682111872e-02,2.784327094184966406e-02,1.497665081948955090e-01,2.633091194483831374e-02,1.923234206534315399e-02,1.477127744474257542e-01,2.295188974967651147e-02,1.088621461785458863e-02,1.473059735935542958e-01,2.094636423667230185e-02,7.352390237966089856e-03,1.894877724822377763e-01,3.512841700834806735e-02,2.447795839982275581e-02,1.816595469858666712e-01,2.407487011248594932e-02,2.467285991069948642e-02,1.838994955047721369e-01,2.731501042993202122e-02,6.462790680849941904e-03,1.773327120003469204e-01,2.140054157084916864e-02,4.760905690332683550e-03,1.856472289761749717e-01,4.323769898185848837e-02,2.396030448508351327e-02,1.721125896363308316e-01,4.339051761991357531e-02,2.342161681657304109e-02,1.810902677450970111e-01,4.385622746773522318e-02,7.102704165510124318e-03,1.724398834495601274e-01,4.405407722389754338e-02,4.626475780745233773e-03
8.639999999999904645e+00,1.399515498796972124e-01,1.732938708932035485e-02,5.028861404303322513e-02,1.522834665272007892e-01,1.581290801057290418e-02,3.933990987300717973e-02,1.476089503661534574e-01,2.444774836807943330e-02,3.744559451898503422e-02,1.549468964337697707e-01,2.229389506473919078e-02,3.516992947001890829e-02,1.703573969896219897e-01,3.378128642947440113e-02,4.303803281713031864e-02,1.876604320691206140e-01,3.905767594218299138e-02,2.424475861664258936e-02,1.950223432475073349e-01,4.075973066927175703e-02,1.451714931274797338e-02,1.583314073171850356e-01,1.455607759120762165e-02,2.863114643255921729e-02,1.610628504636178182e-01,1.357581245042407958e-02,2.074464501013790346e-02,1.616212377467940164e-01,1.146348572064537046e-02,1.185163209482244413e-02,1.603329991022070800e-01,1.164529175779028224e-02,7.703116245899525871e-03,1.494908125504444685e-01,2.664113456572804808e-02,2.789473716474979992e-02,1.497509562265004202e-01,2.656402586835945878e-02,1.927316199783252193e-02,1.477031805925747565e-01,2.308216091579418441e-02,1.096813980775900033e-02,1.472956393265685560e-01,2.103227174452977286e-02,7.460154838102939570e-03,1.896202342571899069e-01,3.501282884644522225e-02,2.444023795605034660e-02,1.817011689872532754e-01,2.402445020191525810e-02,2.464985669309646341e-02,1.839671135201846053e-01,2.729496540966463297e-02,6.448435714239940386e-03,1.773451938818831619e-01,2.143879676153899114e-02,4.758622390648328468e-03,1.858383832909194511e-01,4.315121076669937300e-02,2.391153437627251827e-02,1.723018033871228649e-01,4.337953642476806426e-02,2.345450932006903216e-02,1.811108326616626130e-01,4.377098877470542160e-02,7.042005906572657709e-03,1.724413751830529973e-01,4.400975459814052831e-02,4.637115491576738330e-03
8.659999999999904219e+00,1.398301296785861847e-01,1.817752980601779894e-02,5.050627529689112605e-02,1.520452502302547804e-01,1.634198194964964213e-02,3.947579053985592057e-02,1.475300241110269750e-01,2.505613759601218321e-02,3.755844225036569783e-02,1.548048502368324919e-01,2.274248476336625246e-02,3.524229656369803898e-02,1.704089205472949509e-01,3.398114824574614140e-02,4.303606608710500159e-02,1.877920885810071827e-01,3.902785125297182633e-02,2.424465689991706779e-02,1.951622998958167932e-01,4.071411209636024292e-02,1.452045261954464615e-02,1.580171310232643123e-01,1.495702253277350624e-02,2.868563150703443837e-02,1.604025740995998484e-01,1.408716540539498019e-02,2.064832695233559043e-02,1.605151625705275031e-01,1.206866240479154140e-02,1.171299167169664868e-02,1.590199307696303077e-01,1.229383892671173303e-02,7.636755234317881350e-03,1.493747709192908280e-01,2.714986911427012817e-02,2.798711035679615766e-02,1.497263693300981136e-01,2.690657972506449100e-02,1.935162112746028826e-02,1.477586032934845028e-01,2.332009428115485589e-02,1.107220686556869768e-02,1.473802703893427324e-01,2.122377263158996968e-02,7.588627273428507833e-03,1.897391397689723036e-01,3.497533927479911514e-02,2.444065354753815686e-02,1.817767691474756753e-01,2.401844119413334630e-02,2.465753723948046344e-02,1.840831899921067105e-01,2.736884602627267377e-02,6.475741114008448651e-03,1.774461994410560239e-01,2.153092431126643613e-02,4.781921030669398186e-03,1.859817483866297028e-01,4.312711201817646250e-02,2.390359484529657255e-02,1.724437093192547066e-01,4.337323709910366476e-02,2.350244567757068387e-02,1.811478876154981599e-01,4.372864615944008215e-02,7.033278589128250102e-03,1.724734813813347534e-01,4.396693568459305451e-02,4.646252282840525327e-03
8.679999999999903793e+00,1.396530006240709332e-01,1.905318882470376229e-02,5.055102010500537452e-02,1.517053944594731474e-01,1.702279011028394809e-02,3.937661703831578375e-02,1.473818570755939528e-01,2.585949002291953666e-02,3.758224830691599821e-02,1.545736538898015433e-01,2.339402226669417065e-02,3.516947406485830541e-02,1.704378047415875674e-01,3.430105563574901290e-02,4.288693662674684937e-02,1.879609613069168628e-01,3.919745443157957032e-02,2.420283161277422129e-02,1.953651984507264461e-01,4.079833713792258010e-02,1.448998096818262561e-02,1.575170501504551401e-01,1.567033251065751490e-02,2.850389095257428729e-02,1.591033786882580237e-01,1.513028947722398765e-02,2.019252936056909614e-02,1.582017602468449025e-01,1.336225127310480820e-02,1.123796796469815618e-02,1.562363254336991969e-01,1.368267736091977396e-02,7.371946089013144826e-03,1.491502760383411896e-01,2.794681641369866146e-02,2.800551951806423343e-02,1.496107307308663648e-01,2.747740636682803259e-02,1.935235602365742436e-02,1.477045541805618867e-01,2.372420836904865285e-02,1.113278834276278800e-02,1.473413485437917447e-01,2.155066725429538241e-02,7.695313713895163103e-03,1.898837162493717534e-01,3.513277636105496121e-02,2.443518561380913015e-02,1.818384823589143662e-01,2.423709957064681259e-02,2.467692705998137531e-02,1.843208564732975174e-01,2.751330839862122651e-02,6.504784245449486690e-03,1.776577244116101517e-01,2.170348010818751519e-02,4.817014603528486406e-03,1.861851364111759277e-01,4.330700748717406651e-02,2.380972133712208616e-02,1.726463991653621188e-01,4.366819357027879739e-02,2.354113540639374627e-02,1.811811802728093834e-01,4.367788562629191379e-02,6.979736989834495892e-03,1.724901977814966569e-01,4.400282687672247423e-02,4.664302577145496703e-03
8.699999999999903366e+00,1.396351908017928189e-01,1.989841785176738043e-02,5.041913067165590401e-02,1.516951384889637933e-01,1.746798596668050138e-02,3.933307354413520529e-02,1.475773336670150315e-01,2.637576932492489631e-02,3.741081469296041878e-02,1.547223320551020520e-01,2.372819372130796287e-02,3.506527815970002238e-02,1.707766927320640837e-01,3.436106040476669121e-02,4.276237782371605789e-02,1.883475547849551290e-01,3.925883744320461666e-02,2.414795851046798447e-02,1.957221573135531356e-01,4.083592257467165421e-02,1.440864881804337916e-02,1.575886110780735094e-01,1.602637287222800910e-02,2.828521523440720095e-02,1.585962619884376257e-01,1.576263114324001971e-02,1.983462990130752807e-02,1.569789550845986925e-01,1.415730025504152376e-02,1.094162132947648289e-02,1.546810204873144134e-01,1.451105804798240306e-02,7.265416965149368647e-03,1.493190746834293647e-01,2.834832170246489452e-02,2.799614977808534411e-02,1.498044015549229169e-01,2.778592381663139155e-02,1.933167250469977616e-02,1.478977898516235789e-01,2.395929637265182752e-02,1.114607208957557952e-02,1.475275263822639071e-01,2.175177975667383704e-02,7.731269144343961078e-03,1.902563144842018550e-01,3.518348553781238536e-02,2.438245838913079971e-02,1.821387707966318492e-01,2.434326997877761523e-02,2.469102137144195408e-02,1.845945790290465516e-01,2.756006777518998224e-02,6.504660606775458653e-03,1.778979437319204715e-01,2.177092920988814295e-02,4.879560496314515328e-03,1.865929809422263164e-01,4.337527096968033652e-02,2.373362739206610894e-02,1.730547736271682846e-01,4.382844289121072545e-02,2.362602672270997656e-02,1.813603697624688871e-01,4.359681866783272908e-02,6.950118260007721871e-03,1.726508142046216943e-01,4.398750039504156079e-02,4.716061462878777533e-03
8.719999999999902940e+00,1.392915489086745395e-01,2.093600338309501221e-02,5.020094346605917524e-02,1.511578473836345249e-01,1.814488067633386603e-02,3.899154586676931156e-02,1.474346464954536251e-01,2.725937863759761784e-02,3.724120245464473955e-02,1.544357534460915060e-01,2.433484864654711366e-02,3.480271798830190944e-02,1.708582420564445925e-01,3.432170690355330206e-02,4.256715954842637401e-02,1.884972927247253460e-01,3.922034550194450353e-02,2.406266095549937367e-02,1.958456439539538185e-01,4.076263902151365526e-02,1.429794394507782028e-02,1.568747912928319943e-01,1.680472238026105292e-02,2.780717750968647942e-02,1.567739999153244523e-01,1.707884271514464869e-02,1.924293019542879651e-02,1.538711925421972215e-01,1.594368468005717340e-02,1.059822876031458680e-02,1.510525245572172381e-01,1.647836814289285051e-02,7.326823162385667082e-03,1.490821298151663032e-01,2.922862459525226234e-02,2.795309992366839733e-02,1.497784928122122272e-01,2.842090410011829243e-02,1.927117066516079169e-02,1.479758656428367125e-01,2.442279260571523364e-02,1.114400825218721594e-02,1.476277261744243230e-01,2.212904346461342167e-02,7.783990857987890116e-03,1.903832242069424807e-01,3.513224685300452704e-02,2.429001026327679350e-02,1.821892865004705875e-01,2.435142099639011834e-02,2.465494684929219263e-02,1.846470477393626630e-01,2.763214804522830595e-02,6.480273819946633096e-03,1.779291600153037056e-01,2.186305181701005823e-02,4.871698911372041030e-03,1.867676074921035267e-01,4.334862271580160881e-02,2.363903967195157482e-02,1.732319584637958820e-01,4.388179464012621073e-02,2.368300649565382651e-02,1.813286442501176321e-01,4.348701862048942601e-02,6.907717193472027312e-03,1.726058909539132102e-01,4.393057797978508483e-02,4.735890766628472054e-03
8.739999999999902514e+00,1.391761529729493851e-01,2.199269544351965117e-02,4.999762782476895734e-02,1.509599917027192595e-01,1.856257493762933364e-02,3.887893104385770765e-02,1.476334446928277977e-01,2.780386020751432832e-02,3.699937483251715398e-02,1.545117110230265489e-01,2.456304658553545850e-02,3.462977938387108018e-02,1.711278978966513653e-01,3.409761265342527159e-02,4.249459980908210782e-02,1.888030859161369535e-01,3.916244500803145456e-02,2.410247176389501006e-02,1.961148502072202759e-01,4.075656280040838852e-02,1.431860909502271316e-02,1.568865532369884130e-01,1.709877285170747704e-02,2.742810649593511313e-02,1.563512094702102506e-01,1.761943341893587589e-02,1.887638085847544514e-02,1.529620404543000634e-01,1.660071855120751755e-02,1.039044035282615103e-02,1.499336376123242554e-01,1.713092831961184753e-02,7.310282378508307574e-03,1.491979207286250331e-01,2.956892233558316291e-02,2.794288041365512038e-02,1.499851094500088688e-01,2.868480099083233620e-02,1.924957781248569366e-02,1.481953032219346933e-01,2.462142241488219502e-02,1.115156403268053285e-02,1.478368488120847812e-01,2.229199633016134760e-02,7.817341258704604834e-03,1.906743503628251235e-01,3.505966345986501892e-02,2.429676645689997014e-02,1.823877461577058934e-01,2.435167354742434620e-02,2.471046052595183423e-02,1.847853787751083665e-01,2.770219476769605893e-02,6.540488996406818717e-03,1.780338565646158999e-01,2.196775035460976980e-02,4.948918980840362122e-03,1.870789995289356966e-01,4.329816933217823377e-02,2.370654398564560686e-02,1.735443290584772480e-01,4.384084487268988251e-02,2.384144585305185415e-02,1.815038067538430333e-01,4.351135214302655901e-02,6.999217694103485043e-03,1.727817210883000054e-01,4.394789578619204273e-02,4.823292306931252840e-03
8.759999999999902087e+00,1.392058896940253643e-01,2.289453785683277093e-02,4.994807409740936732e-02,1.509568053123776787e-01,1.899321240639264413e-02,3.895054519951091088e-02,1.479061453186956698e-01,2.830090366659266873e-02,3.693551244351308410e-02,1.547024724849873079e-01,2.484214423998024057e-02,3.465147288270552933e-02,1.715557974355501891e-01,3.398983914367057629e-02,4.250458925608412153e-02,1.892136772714228532e-01,3.912701455061581152e-02,2.413195279628874840e-02,1.964895459667044819e-01,4.073313629261527541e-02,1.432330264208534973e-02,1.570615989659577549e-01,1.739403834352633293e-02,2.727466606195567272e-02,1.563233298431615237e-01,1.790692854080720015e-02,1.874870361357267382e-02,1.527074985941542506e-01,1.681885798404987586e-02,1.036320499293624797e-02,1.495857708426971133e-01,1.730461256484244065e-02,7.369411381286493888e-03,1.494323844390983980e-01,2.991858484936358795e-02,2.811987945728404437e-02,1.502161538173193145e-01,2.902239218015863903e-02,1.941088312487657813e-02,1.483476166997426959e-01,2.493372654143087563e-02,1.134297221660346931e-02,1.479412245749913424e-01,2.258629203347251035e-02,8.027083242077478684e-03,1.910733180690147026e-01,3.501221508594636045e-02,2.431078534982909073e-02,1.827117583286695102e-01,2.436433788170998607e-02,2.476579057193298988e-02,1.851210180554697382e-01,2.784011206508773401e-02,6.620902548167637708e-03,1.783534416325630034e-01,2.213237679276922054e-02,5.001746156324047080e-03,1.874950588329895862e-01,4.326801205741186152e-02,2.373824095739561837e-02,1.739623993511436040e-01,4.382589131676207367e-02,2.397466870617027263e-02,1.816087991117019684e-01,4.345766369717408983e-02,6.988807552790212568e-03,1.728660841369844825e-01,4.386572604244135670e-02,4.891566509603810509e-03
8.779999999999901661e+00,1.392031336845993283e-01,2.365438507620401878e-02,5.006643636645960460e-02,1.508553694106376797e-01,1.952738525930945018e-02,3.904630591822134261e-02,1.480580157524192531e-01,2.892973667060287635e-02,3.710450251689553086e-02,1.547601589841218206e-01,2.531087710150120920e-02,3.479755060580133619e-02,1.719530803981570155e-01,3.388593898795771303e-02,4.263921164330160968e-02,1.895322768296299754e-01,3.891733077962257481e-02,2.417207323905938565e-02,1.967866968487942403e-01,4.043866312764608090e-02,1.433403357567207027e-02,1.569416323815220615e-01,1.794858195780200602e-02,2.720608628136634427e-02,1.559365737914481798e-01,1.846009062643187357e-02,1.872501640953561086e-02,1.520172198319315604e-01,1.737276349959113175e-02,1.047557284244575448e-02,1.487946863191357827e-01,1.787453334912098013e-02,7.592955709673028866e-03,1.495630496237697338e-01,3.057131487753732627e-02,2.847884363259593071e-02,1.504798482195410791e-01,2.965512297744859332e-02,1.975357726347516663e-02,1.486551080377466749e-01,2.557505079087098177e-02,1.167112193927543826e-02,1.482483011446233678e-01,2.322092348430035771e-02,8.359948228987452989e-03,1.913331524566482256e-01,3.477300839914235220e-02,2.434769805464487291e-02,1.827964594625541284e-01,2.426551143559286389e-02,2.481393864230600418e-02,1.852858802654539505e-01,2.775949164520350940e-02,6.683373665975614331e-03,1.784473309780588990e-01,2.213807124797891740e-02,5.060451498545561269e-03,1.878738107810910551e-01,4.308236788583861415e-02,2.377375487884942490e-02,1.743535215324778509e-01,4.386467550593629167e-02,2.407337700982734030e-02,1.817622509356648097e-01,4.329630584864718051e-02,6.987997746754896766e-03,1.730167453640640285e-01,4.383957411985790753e-02,4.933492482075531663e-03
